event_id,user_id,event_type,event_time
11273,11273,page_view,2025-07-14 22:26:00
11274,11274,purchase,2025-07-14 21:49:00
11275,11275,product_view,2025-06-22 20:40:00
11276,11276,product_view,2025-07-07 23:25:00
11277,11277,signup,2025-06-23 05:29:00
11278,11278,signup,2025-06-12 16:02:00
11279,11279,checkout,2025-06-04 23:47:00
11280,11280,product_view,2025-06-13 19:59:00
11281,11281,purchase,2025-07-26 03:53:00
11282,11282,purchase,2025-06-08 12:20:00
11283,11283,page_view,2025-07-10 14:22:00
11284,11284,signup,2025-07-29 03:28:00
11285,11285,product_view,2025-07-15 20:58:00
11286,11286,page_view,2025-06-22 14:14:00
11287,11287,product_view,2025-06-10 02:45:00
11288,11288,purchase,2025-07-04 04:59:00
11289,11289,checkout,2025-07-04 06:41:00
11290,11290,signup,2025-07-21 04:20:00
11291,11291,page_view,2025-08-07 02:54:00
11292,11292,page_view,2025-07-27 11:46:00
11293,11293,purchase,2025-06-07 00:32:00
11294,11294,page_view,2025-07-05 19:26:00
11295,11295,signup,2025-07-07 06:19:00
11296,11296,page_view,2025-07-27 04:51:00
11297,11297,page_view,2025-06-28 16:06:00
11298,11298,checkout,2025-07-20 03:28:00
11299,11299,purchase,2025-07-10 23:06:00
11300,11300,page_view,2025-06-29 18:48:00
11301,11301,product_view,2025-06-22 19:41:00
11302,11302,page_view,2025-07-04 02:24:00
11303,11303,product_view,2025-07-13 22:22:00
11304,11304,page_view,2025-08-05 16:01:00
11305,11305,purchase,2025-06-17 17:48:00
11306,11306,checkout,2025-08-07 08:39:00
11307,11307,page_view,2025-06-17 09:27:00
11308,11308,purchase,2025-06-16 11:20:00
11309,11309,checkout,2025-08-08 18:36:00
11310,11310,purchase,2025-08-01 18:35:00
11311,11311,signup,2025-06-03 11:27:00
11312,11312,signup,2025-07-30 02:21:00
11313,11313,signup,2025-07-10 23:02:00
11314,11314,purchase,2025-07-20 08:15:00
11315,11315,purchase,2025-06-08 22:10:00
11316,11316,purchase,2025-06-08 02:45:00
11317,11317,signup,2025-06-20 14:42:00
11318,11318,product_view,2025-08-03 22:12:00
11319,11319,product_view,2025-07-25 01:33:00
11320,11320,purchase,2025-07-03 13:44:00
11321,11321,purchase,2025-07-05 19:31:00
11322,11322,page_view,2025-08-08 16:23:00
11323,11323,product_view,2025-07-18 01:03:00
11324,11324,product_view,2025-06-16 16:01:00
11325,11325,product_view,2025-07-03 13:13:00
11326,11326,product_view,2025-06-05 04:44:00
11327,11327,page_view,2025-06-05 10:51:00
11328,11328,product_view,2025-06-23 18:41:00
11329,11329,purchase,2025-07-03 16:22:00
11330,11330,checkout,2025-08-03 11:15:00
11331,11331,product_view,2025-07-23 06:52:00
11332,11332,product_view,2025-07-12 05:51:00
11333,11333,purchase,2025-06-02 22:30:00
11334,11334,signup,2025-07-28 09:11:00
11335,11335,checkout,2025-06-03 11:39:00
11336,11336,page_view,2025-07-30 13:34:00
11337,11337,page_view,2025-07-21 14:07:00
11338,11338,checkout,2025-07-25 10:30:00
11339,11339,product_view,2025-07-30 21:50:00
11340,11340,checkout,2025-06-20 17:52:00
11341,11341,page_view,2025-06-22 02:51:00
11342,11342,purchase,2025-07-15 22:34:00
11343,11343,purchase,2025-06-22 13:36:00
11344,11344,product_view,2025-06-25 14:46:00
11345,11345,checkout,2025-08-01 13:33:00
11346,11346,product_view,2025-08-06 17:20:00
11347,11347,checkout,2025-06-23 09:28:00
11348,11348,product_view,2025-06-02 19:05:00
11349,11349,purchase,2025-06-09 02:35:00
11350,11350,signup,2025-08-07 03:51:00
11351,11351,page_view,2025-06-10 23:46:00
11352,11352,signup,2025-07-12 05:22:00
11353,11353,signup,2025-08-01 07:14:00
11354,11354,purchase,2025-06-05 01:51:00
11355,11355,product_view,2025-07-23 08:53:00
11356,11356,page_view,2025-07-10 11:25:00
11357,11357,signup,2025-08-06 18:12:00
11358,11358,checkout,2025-07-24 10:06:00
11359,11359,checkout,2025-07-07 04:26:00
11360,11360,purchase,2025-06-26 10:09:00
11361,11361,product_view,2025-07-19 14:52:00
11362,11362,signup,2025-06-02 02:04:00
11363,11363,purchase,2025-07-03 04:29:00
11364,11364,product_view,2025-07-20 01:41:00
11365,11365,page_view,2025-07-09 16:40:00
11366,11366,product_view,2025-06-04 14:12:00
11367,11367,page_view,2025-07-07 11:45:00
11368,11368,purchase,2025-07-26 05:13:00
11369,11369,product_view,2025-07-22 07:45:00
11370,11370,signup,2025-07-20 00:01:00
11371,11371,signup,2025-06-28 10:49:00
11372,11372,product_view,2025-06-03 09:52:00
11373,11373,purchase,2025-08-01 18:50:00
11374,11374,checkout,2025-07-06 14:12:00
11375,11375,page_view,2025-06-06 02:22:00
11376,11376,checkout,2025-07-11 02:22:00
11377,11377,signup,2025-07-20 19:36:00
11378,11378,signup,2025-06-05 14:49:00
11379,11379,checkout,2025-06-13 04:47:00
11380,11380,signup,2025-07-03 15:10:00
11381,11381,product_view,2025-06-14 23:31:00
11382,11382,product_view,2025-06-26 20:44:00
11383,11383,page_view,2025-07-09 00:51:00
11384,11384,purchase,2025-06-22 05:39:00
11385,11385,purchase,2025-06-10 00:32:00
11386,11386,signup,2025-08-03 11:30:00
11387,11387,purchase,2025-07-18 14:02:00
11388,11388,checkout,2025-07-10 03:18:00
11389,11389,purchase,2025-07-12 15:09:00
11390,11390,page_view,2025-06-23 17:57:00
11391,11391,purchase,2025-07-31 17:42:00
11392,11392,checkout,2025-06-10 01:52:00
11393,11393,checkout,2025-08-02 18:05:00
11394,11394,product_view,2025-07-06 20:41:00
11395,11395,product_view,2025-06-07 07:54:00
11396,11396,checkout,2025-07-30 11:53:00
11397,11397,purchase,2025-06-08 10:05:00
11398,11398,signup,2025-06-18 19:12:00
11399,11399,product_view,2025-06-06 13:59:00
11400,11400,purchase,2025-06-16 06:05:00
11401,11401,page_view,2025-06-04 21:40:00
11402,11402,signup,2025-06-16 17:26:00
11403,11403,page_view,2025-07-31 08:16:00
11404,11404,product_view,2025-07-11 15:52:00
11405,11405,signup,2025-06-26 13:30:00
11406,11406,page_view,2025-06-07 22:15:00
11407,11407,checkout,2025-07-22 14:01:00
11408,11408,signup,2025-07-26 02:14:00
11409,11409,purchase,2025-07-05 15:21:00
11410,11410,signup,2025-06-24 19:16:00
11411,11411,product_view,2025-07-20 20:02:00
11412,11412,page_view,2025-06-11 12:31:00
11413,11413,checkout,2025-08-01 22:53:00
11414,11414,signup,2025-07-09 23:23:00
11415,11415,purchase,2025-06-08 00:53:00
11416,11416,page_view,2025-07-07 19:42:00
11417,11417,signup,2025-06-29 05:02:00
11418,11418,checkout,2025-06-10 03:34:00
11419,11419,product_view,2025-06-06 20:40:00
11420,11420,product_view,2025-07-11 02:30:00
11421,11421,signup,2025-06-24 15:04:00
11422,11422,signup,2025-07-07 21:26:00
11423,11423,page_view,2025-06-12 04:01:00
11424,11424,page_view,2025-06-13 13:57:00
11425,11425,checkout,2025-07-13 05:08:00
11426,11426,purchase,2025-07-15 08:48:00
11427,11427,checkout,2025-07-23 10:28:00
11428,11428,page_view,2025-07-06 11:07:00
11429,11429,checkout,2025-07-14 21:53:00
11430,11430,product_view,2025-08-08 17:41:00
11431,11431,product_view,2025-07-28 16:45:00
11432,11432,signup,2025-06-18 01:13:00
11433,11433,purchase,2025-06-03 08:22:00
11434,11434,checkout,2025-06-09 15:48:00
11435,11435,purchase,2025-08-02 12:28:00
11436,11436,purchase,2025-06-30 21:22:00
11437,11437,signup,2025-07-23 21:38:00
11438,11438,page_view,2025-06-20 13:45:00
11439,11439,signup,2025-06-06 18:57:00
11440,11440,signup,2025-06-16 07:17:00
11441,11441,checkout,2025-08-05 10:03:00
11442,11442,product_view,2025-07-22 15:17:00
11443,11443,page_view,2025-07-11 03:49:00
11444,11444,page_view,2025-08-08 10:19:00
11445,11445,signup,2025-06-03 18:17:00
11446,11446,purchase,2025-07-07 00:08:00
11447,11447,checkout,2025-07-09 15:34:00
11448,11448,signup,2025-08-06 15:56:00
11449,11449,signup,2025-07-11 18:29:00
11450,11450,signup,2025-07-01 08:48:00
11451,11451,checkout,2025-06-29 06:00:00
11452,11452,signup,2025-07-23 17:02:00
11453,11453,checkout,2025-08-09 00:41:00
11454,11454,signup,2025-06-09 04:17:00
11455,11455,purchase,2025-06-17 01:51:00
11456,11456,page_view,2025-06-03 04:33:00
11457,11457,page_view,2025-06-14 01:29:00
11458,11458,product_view,2025-06-04 19:25:00
11459,11459,product_view,2025-06-03 02:33:00
11460,11460,purchase,2025-07-14 18:27:00
11461,11461,page_view,2025-06-26 14:11:00
11462,11462,purchase,2025-06-01 23:09:00
11463,11463,signup,2025-07-31 06:00:00
11464,11464,purchase,2025-07-26 15:45:00
11465,11465,checkout,2025-07-28 21:06:00
11466,11466,product_view,2025-07-07 07:05:00
11467,11467,purchase,2025-06-19 06:40:00
11468,11468,page_view,2025-07-04 08:07:00
11469,11469,product_view,2025-07-04 14:15:00
11470,11470,product_view,2025-07-18 20:54:00
11471,11471,purchase,2025-08-06 07:57:00
11472,11472,page_view,2025-07-03 16:57:00
11473,11473,purchase,2025-06-12 22:09:00
11474,11474,product_view,2025-06-03 15:48:00
11475,11475,checkout,2025-06-23 21:44:00
11476,11476,product_view,2025-07-16 18:31:00
11477,11477,checkout,2025-06-14 08:51:00
11478,11478,purchase,2025-07-13 19:15:00
11479,11479,product_view,2025-07-26 12:10:00
11480,11480,purchase,2025-07-21 13:06:00
11481,11481,page_view,2025-06-16 02:42:00
11482,11482,page_view,2025-08-06 09:42:00
11483,11483,signup,2025-06-05 07:13:00
11484,11484,product_view,2025-06-30 08:52:00
11485,11485,page_view,2025-07-31 22:31:00
11486,11486,page_view,2025-08-02 22:23:00
11487,11487,product_view,2025-08-07 20:01:00
11488,11488,purchase,2025-06-05 11:06:00
11489,11489,product_view,2025-07-02 08:51:00
11490,11490,signup,2025-06-30 04:48:00
11491,11491,signup,2025-06-28 07:36:00
11492,11492,signup,2025-07-10 09:23:00
11493,11493,purchase,2025-08-01 15:17:00
11494,11494,signup,2025-06-05 19:28:00
11495,11495,purchase,2025-08-02 23:50:00
11496,11496,checkout,2025-06-17 19:51:00
11497,11497,page_view,2025-06-22 06:54:00
11498,11498,product_view,2025-07-31 19:26:00
11499,11499,purchase,2025-07-15 16:02:00
11500,11500,signup,2025-06-09 05:56:00
11501,11501,purchase,2025-06-12 15:12:00
11502,11502,page_view,2025-06-21 20:25:00
11503,11503,checkout,2025-06-20 09:36:00
11504,11504,checkout,2025-07-22 07:53:00
11505,11505,signup,2025-07-15 04:15:00
11506,11506,signup,2025-08-04 16:27:00
11507,11507,page_view,2025-08-09 08:42:00
11508,11508,purchase,2025-06-13 12:38:00
11509,11509,checkout,2025-07-22 13:54:00
11510,11510,signup,2025-07-20 22:15:00
11511,11511,signup,2025-08-02 22:01:00
11512,11512,signup,2025-07-06 07:08:00
11513,11513,signup,2025-06-04 02:49:00
11514,11514,signup,2025-06-29 00:48:00
11515,11515,page_view,2025-07-23 08:24:00
11516,11516,checkout,2025-07-13 06:21:00
11517,11517,purchase,2025-07-24 10:20:00
11518,11518,purchase,2025-07-20 05:51:00
11519,11519,checkout,2025-07-03 23:58:00
11520,11520,product_view,2025-07-23 19:14:00
11521,11521,page_view,2025-07-09 11:22:00
11522,11522,purchase,2025-07-04 14:53:00
11523,11523,checkout,2025-06-22 20:49:00
11524,11524,checkout,2025-07-29 22:25:00
11525,11525,checkout,2025-06-23 02:57:00
11526,11526,checkout,2025-06-02 12:35:00
11527,11527,product_view,2025-07-15 01:34:00
11528,11528,signup,2025-06-25 13:08:00
11529,11529,product_view,2025-07-08 21:43:00
11530,11530,checkout,2025-07-24 07:46:00
11531,11531,signup,2025-07-11 23:15:00
11532,11532,product_view,2025-07-08 13:08:00
11533,11533,page_view,2025-07-11 14:45:00
11534,11534,checkout,2025-08-05 23:27:00
11535,11535,checkout,2025-06-21 02:31:00
11536,11536,purchase,2025-07-13 11:56:00
11537,11537,product_view,2025-07-29 15:05:00
11538,11538,product_view,2025-06-09 01:22:00
11539,11539,page_view,2025-07-29 21:01:00
11540,11540,product_view,2025-06-10 14:53:00
11541,11541,product_view,2025-07-11 08:46:00
11542,11542,purchase,2025-07-18 19:15:00
11543,11543,checkout,2025-07-18 16:53:00
11544,11544,checkout,2025-06-09 20:40:00
11545,11545,page_view,2025-07-24 00:41:00
11546,11546,signup,2025-08-04 10:03:00
11547,11547,product_view,2025-06-01 08:45:00
11548,11548,signup,2025-07-19 13:15:00
11549,11549,purchase,2025-06-08 01:46:00
11550,11550,purchase,2025-07-17 04:16:00
11551,11551,product_view,2025-06-01 12:52:00
11552,11552,checkout,2025-08-03 14:05:00
11553,11553,product_view,2025-07-31 00:44:00
11554,11554,product_view,2025-07-20 17:52:00
11555,11555,product_view,2025-07-01 19:07:00
11556,11556,product_view,2025-07-07 22:06:00
11557,11557,signup,2025-06-12 21:20:00
11558,11558,checkout,2025-06-18 03:17:00
11559,11559,purchase,2025-07-27 00:08:00
11560,11560,page_view,2025-07-11 00:42:00
11561,11561,checkout,2025-06-14 20:07:00
11562,11562,product_view,2025-06-20 21:32:00
11563,11563,signup,2025-07-21 19:06:00
11564,11564,signup,2025-08-04 05:12:00
11565,11565,product_view,2025-07-17 07:38:00
11566,11566,product_view,2025-07-17 12:37:00
11567,11567,page_view,2025-07-13 22:14:00
11568,11568,checkout,2025-06-08 02:52:00
11569,11569,product_view,2025-08-07 07:30:00
11570,11570,purchase,2025-06-06 21:00:00
11571,11571,checkout,2025-06-07 20:31:00
11572,11572,purchase,2025-07-22 03:43:00
11573,11573,signup,2025-07-13 19:02:00
11574,11574,signup,2025-07-05 18:22:00
11575,11575,signup,2025-07-15 10:10:00
11576,11576,checkout,2025-07-09 04:35:00
11577,11577,purchase,2025-08-04 00:46:00
11578,11578,checkout,2025-08-04 16:40:00
11579,11579,purchase,2025-06-07 22:48:00
11580,11580,product_view,2025-06-29 21:23:00
11581,11581,product_view,2025-06-14 15:32:00
11582,11582,product_view,2025-06-19 20:50:00
11583,11583,product_view,2025-08-02 02:00:00
11584,11584,signup,2025-06-04 17:15:00
11585,11585,product_view,2025-07-23 02:30:00
11586,11586,signup,2025-07-20 19:59:00
11587,11587,checkout,2025-07-16 12:00:00
11588,11588,product_view,2025-07-31 20:06:00
11589,11589,signup,2025-07-06 00:12:00
11590,11590,checkout,2025-06-17 15:22:00
11591,11591,purchase,2025-07-29 08:57:00
11592,11592,signup,2025-07-13 17:39:00
11593,11593,signup,2025-07-28 21:44:00
11594,11594,page_view,2025-06-22 09:12:00
11595,11595,signup,2025-07-05 06:21:00
11596,11596,purchase,2025-07-29 10:46:00
11597,11597,purchase,2025-07-17 20:19:00
11598,11598,signup,2025-07-06 03:28:00
11599,11599,signup,2025-06-07 16:29:00
11600,11600,purchase,2025-06-06 02:43:00
11601,11601,checkout,2025-07-09 03:55:00
11602,11602,signup,2025-07-08 20:16:00
11603,11603,checkout,2025-08-05 12:22:00
11604,11604,purchase,2025-06-25 21:39:00
11605,11605,signup,2025-06-29 00:56:00
11606,11606,checkout,2025-06-01 20:04:00
11607,11607,signup,2025-06-08 05:34:00
11608,11608,checkout,2025-06-22 16:56:00
11609,11609,page_view,2025-06-17 06:11:00
11610,11610,product_view,2025-07-06 14:32:00
11611,11611,signup,2025-06-01 11:04:00
11612,11612,signup,2025-07-02 09:22:00
11613,11613,purchase,2025-07-26 00:43:00
11614,11614,checkout,2025-08-05 15:58:00
11615,11615,signup,2025-06-07 08:18:00
11616,11616,purchase,2025-06-18 01:27:00
11617,11617,product_view,2025-07-08 05:51:00
11618,11618,product_view,2025-06-06 19:47:00
11619,11619,checkout,2025-07-11 03:21:00
11620,11620,purchase,2025-07-21 18:44:00
11621,11621,purchase,2025-07-20 15:52:00
11622,11622,signup,2025-07-20 09:55:00
11623,11623,signup,2025-06-16 08:27:00
11624,11624,product_view,2025-07-22 18:26:00
11625,11625,checkout,2025-07-04 10:30:00
11626,11626,product_view,2025-07-17 07:03:00
11627,11627,checkout,2025-06-02 15:43:00
11628,11628,signup,2025-06-03 08:04:00
11629,11629,checkout,2025-07-12 20:26:00
11630,11630,checkout,2025-07-17 04:31:00
11631,11631,product_view,2025-06-09 14:19:00
11632,11632,purchase,2025-06-18 16:30:00
11633,11633,product_view,2025-06-12 22:42:00
11634,11634,page_view,2025-07-20 03:28:00
11635,11635,page_view,2025-07-25 22:24:00
11636,11636,purchase,2025-07-26 07:08:00
11637,11637,product_view,2025-07-12 19:53:00
11638,11638,product_view,2025-06-24 02:55:00
11639,11639,signup,2025-08-04 10:03:00
11640,11640,purchase,2025-06-15 06:37:00
11641,11641,signup,2025-07-15 08:38:00
11642,11642,checkout,2025-07-02 01:54:00
11643,11643,purchase,2025-06-15 08:37:00
11644,11644,product_view,2025-08-08 10:14:00
11645,11645,checkout,2025-07-25 19:09:00
11646,11646,signup,2025-06-18 02:10:00
11647,11647,page_view,2025-06-01 04:54:00
11648,11648,page_view,2025-06-02 07:41:00
11649,11649,signup,2025-06-22 10:09:00
11650,11650,purchase,2025-06-20 03:59:00
11651,11651,page_view,2025-08-07 22:27:00
11652,11652,product_view,2025-08-01 22:26:00
11653,11653,signup,2025-08-06 22:50:00
11654,11654,purchase,2025-06-17 18:33:00
11655,11655,page_view,2025-07-01 06:36:00
11656,11656,purchase,2025-06-18 04:26:00
11657,11657,signup,2025-08-08 21:44:00
11658,11658,product_view,2025-06-12 05:55:00
11659,11659,purchase,2025-07-25 11:00:00
11660,11660,product_view,2025-07-02 00:37:00
11661,11661,signup,2025-06-16 11:40:00
11662,11662,signup,2025-06-21 00:37:00
11663,11663,page_view,2025-07-08 16:06:00
11664,11664,signup,2025-07-01 20:48:00
11665,11665,purchase,2025-07-22 12:02:00
11666,11666,page_view,2025-07-31 08:44:00
11667,11667,purchase,2025-06-30 03:56:00
11668,11668,page_view,2025-08-02 15:41:00
11669,11669,product_view,2025-06-01 12:35:00
11670,11670,signup,2025-06-11 09:09:00
11671,11671,checkout,2025-06-22 17:58:00
11672,11672,purchase,2025-06-27 01:37:00
11673,11673,purchase,2025-06-27 00:57:00
11674,11674,purchase,2025-07-15 16:46:00
11675,11675,checkout,2025-06-24 20:19:00
11676,11676,page_view,2025-06-17 05:27:00
11677,11677,product_view,2025-06-20 10:02:00
11678,11678,page_view,2025-07-22 01:09:00
11679,11679,page_view,2025-07-23 03:04:00
11680,11680,product_view,2025-06-19 21:08:00
11681,11681,checkout,2025-06-15 17:53:00
11682,11682,checkout,2025-07-27 22:04:00
11683,11683,product_view,2025-07-21 05:34:00
11684,11684,page_view,2025-06-12 00:36:00
11685,11685,purchase,2025-06-30 08:12:00
11686,11686,checkout,2025-06-09 12:39:00
11687,11687,checkout,2025-07-14 11:48:00
11688,11688,page_view,2025-06-10 15:07:00
11689,11689,signup,2025-07-07 15:28:00
11690,11690,signup,2025-07-19 17:09:00
11691,11691,product_view,2025-06-17 08:58:00
11692,11692,signup,2025-08-03 18:42:00
11693,11693,page_view,2025-07-27 01:00:00
11694,11694,page_view,2025-06-09 08:50:00
11695,11695,signup,2025-06-13 13:53:00
11696,11696,purchase,2025-06-26 12:48:00
11697,11697,purchase,2025-06-03 19:36:00
11698,11698,signup,2025-06-21 22:38:00
11699,11699,product_view,2025-08-04 20:28:00
11700,11700,page_view,2025-08-07 05:25:00
11701,11701,purchase,2025-06-13 21:37:00
11702,11702,purchase,2025-06-22 16:38:00
11703,11703,purchase,2025-07-18 03:47:00
11704,11704,signup,2025-06-23 10:12:00
11705,11705,product_view,2025-06-21 23:19:00
11706,11706,purchase,2025-06-16 09:24:00
11707,11707,signup,2025-07-16 07:38:00
11708,11708,page_view,2025-06-14 09:06:00
11709,11709,signup,2025-07-02 14:04:00
11710,11710,checkout,2025-07-21 21:55:00
11711,11711,product_view,2025-06-02 17:10:00
11712,11712,checkout,2025-07-24 04:11:00
11713,11713,signup,2025-06-19 21:01:00
11714,11714,checkout,2025-06-24 11:00:00
11715,11715,page_view,2025-06-20 22:55:00
11716,11716,page_view,2025-07-22 04:43:00
11717,11717,purchase,2025-06-14 01:05:00
11718,11718,purchase,2025-07-16 05:59:00
11719,11719,signup,2025-06-29 15:39:00
11720,11720,purchase,2025-07-09 07:14:00
11721,11721,page_view,2025-07-01 09:02:00
11722,11722,product_view,2025-06-09 19:01:00
11723,11723,product_view,2025-07-22 08:56:00
11724,11724,purchase,2025-06-29 23:52:00
11725,11725,signup,2025-06-21 07:58:00
11726,11726,product_view,2025-06-30 08:13:00
11727,11727,page_view,2025-07-01 07:24:00
11728,11728,signup,2025-08-03 16:56:00
11729,11729,product_view,2025-08-04 06:39:00
11730,11730,purchase,2025-07-24 16:33:00
11731,11731,signup,2025-08-08 14:26:00
11732,11732,product_view,2025-06-13 05:47:00
11733,11733,page_view,2025-08-08 07:56:00
11734,11734,page_view,2025-07-09 19:09:00
11735,11735,product_view,2025-06-12 19:24:00
11736,11736,product_view,2025-06-18 05:09:00
11737,11737,checkout,2025-08-03 14:59:00
11738,11738,product_view,2025-07-16 00:16:00
11739,11739,purchase,2025-07-23 04:22:00
11740,11740,product_view,2025-07-20 23:08:00
11741,11741,purchase,2025-08-07 19:08:00
11742,11742,checkout,2025-06-15 02:34:00
11743,11743,purchase,2025-07-22 21:07:00
11744,11744,checkout,2025-07-15 00:13:00
11745,11745,checkout,2025-07-15 16:02:00
11746,11746,purchase,2025-08-08 14:59:00
11747,11747,product_view,2025-07-18 13:38:00
11748,11748,purchase,2025-07-18 16:13:00
11749,11749,product_view,2025-07-14 12:01:00
11750,11750,page_view,2025-06-01 01:53:00
11751,11751,page_view,2025-06-11 17:24:00
11752,11752,purchase,2025-06-14 20:16:00
11753,11753,checkout,2025-07-26 14:33:00
11754,11754,page_view,2025-07-27 07:02:00
11755,11755,checkout,2025-07-04 04:57:00
11756,11756,page_view,2025-07-23 15:15:00
11757,11757,purchase,2025-06-10 02:37:00
11758,11758,product_view,2025-06-23 13:09:00
11759,11759,checkout,2025-07-26 03:44:00
11760,11760,purchase,2025-06-08 15:00:00
11761,11761,checkout,2025-07-31 02:16:00
11762,11762,signup,2025-07-05 03:46:00
11763,11763,product_view,2025-07-16 01:36:00
11764,11764,page_view,2025-08-06 16:22:00
11765,11765,purchase,2025-07-19 09:39:00
11766,11766,product_view,2025-06-22 15:48:00
11767,11767,page_view,2025-06-27 15:46:00
11768,11768,product_view,2025-06-30 09:01:00
11769,11769,page_view,2025-06-06 23:43:00
11770,11770,page_view,2025-06-08 22:28:00
11771,11771,signup,2025-07-12 13:33:00
11772,11772,product_view,2025-07-31 05:36:00
11773,11773,product_view,2025-06-23 05:59:00
11774,11774,purchase,2025-07-18 12:58:00
11775,11775,product_view,2025-07-27 12:57:00
11776,11776,product_view,2025-07-22 19:34:00
11777,11777,page_view,2025-07-23 18:05:00
11778,11778,page_view,2025-06-08 04:40:00
11779,11779,page_view,2025-07-25 18:23:00
11780,11780,checkout,2025-08-01 09:47:00
11781,11781,checkout,2025-07-01 10:54:00
11782,11782,page_view,2025-06-01 16:58:00
11783,11783,product_view,2025-07-01 14:15:00
11784,11784,page_view,2025-06-29 06:34:00
11785,11785,checkout,2025-07-06 23:38:00
11786,11786,page_view,2025-08-09 09:04:00
11787,11787,purchase,2025-07-29 20:32:00
11788,11788,checkout,2025-07-07 12:03:00
11789,11789,page_view,2025-08-08 05:40:00
11790,11790,product_view,2025-06-04 00:33:00
11791,11791,page_view,2025-08-09 07:08:00
11792,11792,purchase,2025-07-18 07:48:00
11793,11793,checkout,2025-06-24 15:25:00
11794,11794,product_view,2025-06-12 16:10:00
11795,11795,product_view,2025-06-07 18:01:00
11796,11796,checkout,2025-06-18 18:37:00
11797,11797,signup,2025-06-29 19:52:00
11798,11798,page_view,2025-07-01 20:57:00
11799,11799,product_view,2025-08-06 19:09:00
11800,11800,purchase,2025-06-04 00:35:00
11801,11801,purchase,2025-07-19 04:46:00
11802,11802,purchase,2025-06-30 15:38:00
11803,11803,product_view,2025-07-11 12:52:00
11804,11804,checkout,2025-07-06 15:10:00
11805,11805,purchase,2025-07-14 16:42:00
11806,11806,signup,2025-07-27 09:56:00
11807,11807,page_view,2025-08-05 12:34:00
11808,11808,checkout,2025-07-17 21:22:00
11809,11809,signup,2025-06-12 21:47:00
11810,11810,signup,2025-06-15 15:21:00
11811,11811,signup,2025-06-26 06:46:00
11812,11812,signup,2025-07-27 19:03:00
11813,11813,purchase,2025-07-28 20:09:00
11814,11814,page_view,2025-07-13 21:38:00
11815,11815,page_view,2025-06-10 21:19:00
11816,11816,page_view,2025-07-27 18:01:00
11817,11817,signup,2025-07-25 07:03:00
11818,11818,checkout,2025-06-04 03:17:00
11819,11819,purchase,2025-07-16 09:26:00
11820,11820,checkout,2025-07-02 12:38:00
11821,11821,page_view,2025-06-19 08:24:00
11822,11822,page_view,2025-06-08 15:10:00
11823,11823,page_view,2025-07-08 14:09:00
11824,11824,checkout,2025-08-06 13:25:00
11825,11825,purchase,2025-07-17 15:04:00
11826,11826,product_view,2025-08-06 10:54:00
11827,11827,product_view,2025-07-10 00:25:00
11828,11828,checkout,2025-06-23 03:47:00
11829,11829,product_view,2025-06-27 09:58:00
11830,11830,signup,2025-07-20 00:08:00
11831,11831,product_view,2025-06-19 19:13:00
11832,11832,product_view,2025-06-14 17:17:00
11833,11833,product_view,2025-06-16 12:01:00
11834,11834,purchase,2025-07-03 19:38:00
11835,11835,product_view,2025-07-22 10:56:00
11836,11836,checkout,2025-06-15 22:08:00
11837,11837,checkout,2025-08-06 16:38:00
11838,11838,checkout,2025-06-26 19:53:00
11839,11839,page_view,2025-07-24 12:47:00
11840,11840,signup,2025-08-05 22:58:00
11841,11841,page_view,2025-07-30 17:48:00
11842,11842,page_view,2025-07-24 07:52:00
11843,11843,product_view,2025-07-31 22:34:00
11844,11844,purchase,2025-08-04 06:31:00
11845,11845,product_view,2025-06-28 23:56:00
11846,11846,product_view,2025-06-17 02:04:00
11847,11847,product_view,2025-07-30 20:27:00
11848,11848,product_view,2025-07-23 12:32:00
11849,11849,product_view,2025-07-29 03:01:00
11850,11850,checkout,2025-06-17 20:38:00
11851,11851,product_view,2025-06-02 14:36:00
11852,11852,signup,2025-07-27 16:06:00
11853,11853,signup,2025-07-25 21:43:00
11854,11854,product_view,2025-06-20 03:29:00
11855,11855,checkout,2025-07-20 05:53:00
11856,11856,purchase,2025-06-02 10:31:00
11857,11857,product_view,2025-06-22 15:19:00
11858,11858,product_view,2025-06-21 15:15:00
11859,11859,product_view,2025-06-07 15:55:00
11860,11860,checkout,2025-07-21 21:01:00
11861,11861,product_view,2025-06-30 20:17:00
11862,11862,checkout,2025-07-18 07:32:00
11863,11863,purchase,2025-07-31 08:16:00
11864,11864,product_view,2025-06-11 08:59:00
11865,11865,checkout,2025-07-06 17:51:00
11866,11866,checkout,2025-08-08 06:27:00
11867,11867,page_view,2025-07-16 12:25:00
11868,11868,checkout,2025-07-17 00:55:00
11869,11869,checkout,2025-07-06 20:49:00
11870,11870,page_view,2025-07-17 01:04:00
11871,11871,product_view,2025-06-21 02:21:00
11872,11872,checkout,2025-07-23 17:03:00
11873,11873,product_view,2025-06-09 08:31:00
11874,11874,signup,2025-08-04 21:23:00
11875,11875,purchase,2025-06-27 07:33:00
11876,11876,purchase,2025-07-18 12:32:00
11877,11877,product_view,2025-08-01 15:08:00
11878,11878,signup,2025-06-12 11:43:00
11879,11879,page_view,2025-08-07 02:14:00
11880,11880,product_view,2025-07-27 18:25:00
11881,11881,purchase,2025-06-25 06:44:00
11882,11882,checkout,2025-06-12 18:00:00
11883,11883,checkout,2025-08-02 01:42:00
11884,11884,checkout,2025-07-30 23:09:00
11885,11885,purchase,2025-07-20 00:30:00
