user_id,experiment_variant
19698,A
19699,A
19700,A
19701,A
19702,A
19703,A
19704,A
19705,A
19706,A
19707,A
19708,A
19709,A
19710,A
19711,A
19712,A
19713,A
19714,A
19715,A
19716,A
19717,A
19718,A
19719,A
19720,A
19721,A
19722,A
19723,A
19724,A
19725,A
19726,A
19727,A
19728,A
19729,A
19730,A
19731,A
19732,A
19733,A
19734,A
19735,A
19736,A
19737,A
19738,A
19739,A
19740,A
19741,A
19742,A
19743,A
19744,A
19745,A
19746,A
19747,A
19748,A
19749,A
19750,A
19751,A
19752,A
19753,A
19754,A
19755,A
19756,A
19757,A
19758,A
19759,A
19760,A
19761,A
19762,A
19763,A
19764,A
19765,A
19766,A
19767,A
19768,A
19769,A
19770,A
19771,A
19772,A
19773,A
19774,A
19775,A
19776,A
19777,A
19778,A
19779,A
19780,A
19781,A
19782,A
19783,A
19784,A
19785,A
19786,A
19787,A
19788,A
19789,A
19790,A
19791,A
19792,A
19793,A
19794,A
19795,A
19796,A
19797,A
19798,A
19799,A
19800,A
19801,A
19802,A
19803,A
19804,A
19805,A
19806,A
19807,A
19808,A
19809,A
19810,A
19811,A
19812,A
19813,A
19814,A
19815,A
19816,A
19817,A
19818,A
19819,A
19820,A
19821,A
19822,A
19823,A
19824,A
19825,A
19826,A
19827,A
19828,A
19829,A
19830,A
19831,A
19832,A
19833,A
19834,A
19835,A
19836,A
19837,A
19838,A
19839,A
19840,A
19841,A
19842,A
19843,A
19844,A
19845,A
19846,A
19847,A
19848,A
19849,A
19850,A
19851,A
19852,A
19853,A
19854,A
19855,A
19856,A
19857,A
19858,A
19859,A
19860,A
19861,A
19862,A
19863,A
19864,A
19865,A
19866,A
19867,A
19868,A
19869,A
19870,A
19871,A
19872,A
19873,A
19874,A
19875,A
19876,A
19877,A
19878,A
19879,A
19880,A
19881,A
19882,A
19883,A
19884,A
19885,A
19886,A
19887,A
19888,A
19889,A
19890,A
19891,A
19892,A
19893,A
19894,A
19895,A
19896,A
19897,A
19898,A
19899,A
19900,A
19901,A
19902,A
19903,A
19904,A
19905,A
19906,A
19907,A
19908,A
19909,A
19910,A
19911,A
19912,A
19913,A
19914,A
19915,A
19916,A
19917,A
19918,A
19919,A
19920,A
19921,A
19922,A
19923,A
19924,A
19925,A
19926,A
19927,A
19928,A
19929,A
19930,A
19931,A
19932,A
19933,A
19934,A
19935,A
19936,A
19937,A
19938,A
19939,A
19940,A
19941,A
19942,A
19943,A
19944,A
19945,A
19946,A
19947,A
19948,A
19949,A
19950,A
19951,A
19952,A
19953,A
19954,A
19955,A
19956,A
19957,A
19958,A
19959,A
19960,A
19961,A
19962,A
19963,A
19964,A
19965,A
19966,A
19967,A
19968,A
19969,A
19970,A
19971,A
19972,A
19973,A
19974,A
19975,A
19976,A
19977,A
19978,A
19979,A
19980,A
19981,A
19982,A
19983,A
19984,A
19985,A
19986,A
19987,A
19988,A
19989,A
19990,A
19991,A
19992,A
19993,A
19994,A
19995,A
19996,A
19997,A
19998,A
19999,A
20000,A
20001,B
20002,B
20003,B
20004,B
20005,B
20006,B
20007,B
20008,B
20009,B
20010,B
20011,B
20012,B
20013,B
20014,B
20015,B
20016,B
20017,B
20018,B
20019,B
20020,B
20021,B
20022,B
20023,B
20024,B
20025,B
20026,B
20027,B
20028,B
20029,B
20030,B
20031,B
20032,B
20033,B
20034,B
20035,B
20036,B
20037,B
20038,B
20039,B
20040,B
20041,B
20042,B
20043,B
20044,B
20045,B
20046,B
20047,B
20048,B
20049,B
20050,B
20051,B
20052,B
20053,B
20054,B
20055,B
20056,B
20057,B
20058,B
20059,B
20060,B
20061,B
20062,B
20063,B
20064,B
20065,B
20066,B
20067,B
20068,B
20069,B
20070,B
20071,B
20072,B
20073,B
20074,B
20075,B
20076,B
20077,B
20078,B
20079,B
20080,B
20081,B
20082,B
20083,B
20084,B
20085,B
20086,B
20087,B
20088,B
20089,B
20090,B
20091,B
20092,B
20093,B
20094,B
20095,B
20096,B
20097,B
20098,B
20099,B
20100,B
20101,B
20102,B
20103,B
20104,B
20105,B
20106,B
20107,B
20108,B
20109,B
20110,B
20111,B
20112,B
20113,B
20114,B
20115,B
20116,B
20117,B
20118,B
20119,B
20120,B
20121,B
20122,B
20123,B
20124,B
20125,B
20126,B
20127,B
20128,B
20129,B
20130,B
20131,B
20132,B
20133,B
20134,B
20135,B
20136,B
20137,B
20138,B
20139,B
20140,B
20141,B
20142,B
20143,B
20144,B
20145,B
20146,B
20147,B
20148,B
20149,B
20150,B
20151,B
20152,B
20153,B
20154,B
20155,B
20156,B
20157,B
20158,B
20159,B
20160,B
20161,B
20162,B
20163,B
20164,B
20165,B
20166,B
20167,B
20168,B
20169,B
20170,B
20171,B
20172,B
20173,B
20174,B
20175,B
20176,B
20177,B
20178,B
20179,B
20180,B
20181,B
20182,B
20183,B
20184,B
20185,B
20186,B
20187,B
20188,B
20189,B
20190,B
20191,B
20192,B
20193,B
20194,B
20195,B
20196,B
20197,B
20198,B
20199,B
20200,B
20201,B
20202,B
20203,B
20204,B
20205,B
20206,B
20207,B
20208,B
20209,B
20210,B
20211,B
20212,B
20213,B
20214,B
20215,B
20216,B
20217,B
20218,B
20219,B
20220,B
20221,B
20222,B
20223,B
20224,B
20225,B
20226,B
20227,B
20228,B
20229,B
20230,B
20231,B
20232,B
20233,B
20234,B
20235,B
20236,B
20237,B
20238,B
20239,B
20240,B
20241,B
20242,B
20243,B
20244,B
20245,B
20246,B
20247,B
20248,B
20249,B
20250,B
20251,B
20252,B
20253,B
20254,B
20255,B
20256,B
20257,B
20258,B
20259,B
20260,B
20261,B
20262,B
20263,B
20264,B
20265,B
20266,B
20267,B
20268,B
20269,B
20270,B
20271,B
20272,B
20273,B
20274,B
20275,B
20276,B
20277,B
20278,B
20279,B
20280,B
20281,B
20282,B
20283,B
20284,B
20285,B
20286,B
20287,B
20288,B
20289,B
20290,B
20291,B
20292,B
20293,B
20294,B
20295,B
20296,B
20297,B
20298,B
20299,B
20300,B
20301,B
20302,B
20303,B
20304,B
20305,B
20306,B
20307,B
20308,B
20309,B
20310,B
20311,B
20312,B
20313,B
20314,B
20315,B
20316,B
20317,B
20318,B
20319,B
20320,B
20321,B
20322,B
20323,B
20324,B
20325,B
20326,B
20327,B
20328,B
20329,B
20330,B
20331,B
20332,B
20333,B
20334,B
20335,B
20336,B
20337,B
20338,B
20339,B
20340,B
20341,B
20342,B
20343,B
20344,B
20345,B
20346,B
20347,B
20348,B
20349,B
20350,B
20351,B
20352,B
20353,B
20354,B
20355,B
20356,B
20357,B
20358,B
20359,B
20360,B
20361,B
20362,B
20363,B
20364,B
20365,B
20366,B
20367,B
20368,B
20369,B
20370,B
20371,B
20372,B
20373,B
20374,B
20375,B
20376,B
20377,B
20378,B
20379,B
20380,B
20381,B
20382,B
20383,B
20384,B
20385,B
20386,B
20387,B
20388,B
20389,B
20390,B
20391,B
20392,B
20393,B
20394,B
20395,B
20396,B
20397,B
20398,B
20399,B
20400,B
20401,B
20402,B
20403,B
20404,B
20405,B
20406,B
20407,B
20408,B
20409,B
20410,B
20411,B
20412,B
20413,B
20414,B
20415,B
20416,B
20417,B
20418,B
20419,B
20420,B
20421,B
20422,B
20423,B
20424,B
20425,B
20426,B
20427,B
20428,B
20429,B
20430,B
20431,B
20432,B
20433,B
20434,B
20435,B
20436,B
20437,B
20438,B
20439,B
20440,B
20441,B
20442,B
20443,B
20444,B
20445,B
20446,B
20447,B
20448,B
20449,B
20450,B
20451,B
20452,B
20453,B
20454,B
20455,B
20456,B
20457,B
20458,B
20459,B
20460,B
20461,B
20462,B
20463,B
20464,B
20465,B
20466,B
20467,B
20468,B
20469,B
20470,B
20471,B
20472,B
20473,B
20474,B
20475,B
20476,B
20477,B
20478,B
20479,B
20480,B
20481,B
20482,B
20483,B
20484,B
20485,B
20486,B
20487,B
20488,B
20489,B
20490,B
20491,B
20492,B
20493,B
20494,B
20495,B
20496,B
20497,B
20498,B
20499,B
20500,B
20501,B
20502,B
20503,B
20504,B
20505,B
20506,B
20507,B
20508,B
20509,B
20510,B
20511,B
20512,B
20513,B
20514,B
20515,B
20516,B
20517,B
20518,B
20519,B
20520,B
20521,B
20522,B
20523,B
20524,B
20525,B
20526,B
20527,B
20528,B
20529,B
20530,B
20531,B
20532,B
20533,B
20534,B
20535,B
20536,B
20537,B
20538,B
20539,B
20540,B
20541,B
20542,B
20543,B
20544,B
20545,B
20546,B
20547,B
20548,B
20549,B
20550,B
20551,B
20552,B
20553,B
20554,B
20555,B
20556,B
20557,B
20558,B
20559,B
20560,B
20561,B
20562,B
20563,B
20564,B
20565,B
20566,B
20567,B
20568,B
20569,B
20570,B
20571,B
20572,B
20573,B
20574,B
20575,B
20576,B
20577,B
20578,B
20579,B
20580,B
20581,B
20582,B
20583,B
20584,B
20585,B
20586,B
20587,B
20588,B
20589,B
20590,B
20591,B
20592,B
20593,B
20594,B
20595,B
20596,B
20597,B
20598,B
20599,B
20600,B
20601,B
20602,B
20603,B
20604,B
20605,B
20606,B
20607,B
20608,B
20609,B
20610,B
20611,B
20612,B
20613,B
20614,B
20615,B
20616,B
20617,B
20618,B
20619,B
20620,B
20621,B
20622,B
20623,B
20624,B
20625,B
20626,B
20627,B
20628,B
20629,B
20630,B
20631,B
20632,B
20633,B
20634,B
20635,B
20636,B
20637,B
20638,B
20639,B
20640,B
20641,B
20642,B
20643,B
20644,B
20645,B
20646,B
20647,B
20648,B
20649,B
20650,B
20651,B
20652,B
20653,B
20654,B
20655,B
20656,B
20657,B
20658,B
20659,B
20660,B
20661,B
20662,B
20663,B
20664,B
20665,B
20666,B
20667,B
20668,B
20669,B
20670,B
20671,B
20672,B
20673,B
20674,B
20675,B
20676,B
20677,B
20678,B
20679,B
20680,B
20681,B
20682,B
20683,B
20684,B
20685,B
20686,B
20687,B
20688,B
20689,B
20690,B
20691,B
20692,B
20693,B
20694,B
20695,B
20696,B
20697,B
20698,B
20699,B
20700,B
20701,B
20702,B
20703,B
20704,B
20705,B
20706,B
20707,B
20708,B
20709,B
20710,B
20711,B
20712,B
20713,B
20714,B
20715,B
20716,B
20717,B
20718,B
20719,B
20720,B
20721,B
20722,B
20723,B
20724,B
20725,B
20726,B
20727,B
20728,B
20729,B
20730,B
20731,B
20732,B
20733,B
20734,B
20735,B
20736,B
20737,B
20738,B
20739,B
20740,B
20741,B
20742,B
20743,B
20744,B
20745,B
20746,B
20747,B
20748,B
20749,B
20750,B
20751,B
20752,B
20753,B
20754,B
20755,B
20756,B
20757,B
20758,B
20759,B
20760,B
20761,B
20762,B
20763,B
20764,B
20765,B
20766,B
20767,B
20768,B
20769,B
20770,B
20771,B
20772,B
20773,B
20774,B
20775,B
20776,B
20777,B
20778,B
20779,B
20780,B
20781,B
20782,B
20783,B
20784,B
20785,B
20786,B
20787,B
20788,B
20789,B
20790,B
20791,B
20792,B
20793,B
20794,B
20795,B
20796,B
20797,B
20798,B
20799,B
20800,B
20801,B
20802,B
20803,B
20804,B
20805,B
20806,B
20807,B
20808,B
20809,B
20810,B
20811,B
20812,B
20813,B
20814,B
20815,B
20816,B
20817,B
20818,B
20819,B
20820,B
20821,B
20822,B
20823,B
20824,B
20825,B
20826,B
20827,B
20828,B
20829,B
20830,B
20831,B
20832,B
20833,B
20834,B
20835,B
20836,B
20837,B
20838,B
20839,B
20840,B
20841,B
20842,B
20843,B
20844,B
20845,B
20846,B
20847,B
20848,B
20849,B
20850,B
20851,B
20852,B
20853,B
20854,B
20855,B
20856,B
20857,B
20858,B
20859,B
20860,B
20861,B
20862,B
20863,B
20864,B
20865,B
20866,B
20867,B
20868,B
20869,B
20870,B
20871,B
20872,B
20873,B
20874,B
20875,B
20876,B
20877,B
20878,B
20879,B
20880,B
20881,B
20882,B
20883,B
20884,B
20885,B
20886,B
20887,B
20888,B
20889,B
20890,B
20891,B
20892,B
20893,B
20894,B
20895,B
20896,B
20897,B
20898,B
20899,B
20900,B
20901,B
20902,B
20903,B
20904,B
20905,B
20906,B
20907,B
20908,B
20909,B
20910,B
20911,B
20912,B
20913,B
20914,B
20915,B
20916,B
20917,B
20918,B
20919,B
20920,B
20921,B
20922,B
20923,B
20924,B
20925,B
20926,B
20927,B
20928,B
20929,B
20930,B
20931,B
20932,B
20933,B
20934,B
20935,B
20936,B
20937,B
20938,B
20939,B
20940,B
20941,B
20942,B
20943,B
20944,B
20945,B
20946,B
20947,B
20948,B
20949,B
20950,B
20951,B
20952,B
20953,B
20954,B
20955,B
20956,B
20957,B
20958,B
20959,B
20960,B
20961,B
20962,B
20963,B
20964,B
20965,B
20966,B
20967,B
20968,B
20969,B
20970,B
20971,B
20972,B
20973,B
20974,B
20975,B
20976,B
20977,B
20978,B
20979,B
20980,B
20981,B
20982,B
20983,B
20984,B
20985,B
20986,B
20987,B
20988,B
20989,B
20990,B
20991,B
20992,B
20993,B
20994,B
20995,B
20996,B
20997,B
20998,B
20999,B
21000,B
21001,B
21002,B
21003,B
21004,B
21005,B
21006,B
21007,B
21008,B
21009,B
21010,B
21011,B
21012,B
21013,B
21014,B
21015,B
21016,B
21017,B
21018,B
21019,B
21020,B
21021,B
21022,B
21023,B
21024,B
21025,B
21026,B
21027,B
21028,B
21029,B
21030,B
21031,B
21032,B
21033,B
21034,B
21035,B
21036,B
21037,B
21038,B
21039,B
21040,B
21041,B
21042,B
21043,B
21044,B
21045,B
21046,B
21047,B
21048,B
21049,B
21050,B
21051,B
21052,B
21053,B
21054,B
21055,B
21056,B
21057,B
21058,B
21059,B
21060,B
21061,B
21062,B
21063,B
21064,B
21065,B
21066,B
21067,B
21068,B
21069,B
21070,B
21071,B
21072,B
21073,B
21074,B
21075,B
21076,B
21077,B
21078,B
21079,B
21080,B
21081,B
21082,B
21083,B
21084,B
21085,B
21086,B
21087,B
21088,B
21089,B
21090,B
21091,B
21092,B
21093,B
21094,B
21095,B
21096,B
21097,B
21098,B
21099,B
21100,B
21101,B
21102,B
21103,B
21104,B
21105,B
21106,B
21107,B
21108,B
21109,B
21110,B
21111,B
21112,B
21113,B
21114,B
21115,B
21116,B
21117,B
21118,B
21119,B
21120,B
21121,B
21122,B
21123,B
21124,B
21125,B
21126,B
21127,B
21128,B
21129,B
21130,B
21131,B
21132,B
21133,B
21134,B
21135,B
21136,B
21137,B
21138,B
21139,B
21140,B
21141,B
21142,B
21143,B
21144,B
21145,B
21146,B
21147,B
21148,B
21149,B
21150,B
21151,B
21152,B
21153,B
21154,B
21155,B
21156,B
21157,B
21158,B
21159,B
21160,B
21161,B
21162,B
21163,B
21164,B
21165,B
21166,B
21167,B
21168,B
21169,B
21170,B
21171,B
21172,B
21173,B
21174,B
21175,B
21176,B
21177,B
21178,B
21179,B
21180,B
21181,B
21182,B
21183,B
21184,B
21185,B
21186,B
21187,B
21188,B
21189,B
21190,B
21191,B
21192,B
21193,B
21194,B
21195,B
21196,B
21197,B
21198,B
21199,B
21200,B
21201,B
21202,B
21203,B
21204,B
21205,B
21206,B
21207,B
21208,B
21209,B
21210,B
21211,B
21212,B
21213,B
21214,B
21215,B
21216,B
21217,B
21218,B
21219,B
21220,B
21221,B
21222,B
21223,B
21224,B
21225,B
21226,B
21227,B
21228,B
21229,B
21230,B
21231,B
21232,B
21233,B
21234,B
21235,B
21236,B
21237,B
21238,B
21239,B
21240,B
21241,B
21242,B
21243,B
21244,B
21245,B
21246,B
21247,B
21248,B
21249,B
21250,B
21251,B
21252,B
21253,B
21254,B
21255,B
21256,B
21257,B
21258,B
21259,B
21260,B
21261,B
21262,B
21263,B
21264,B
21265,B
21266,B
21267,B
21268,B
21269,B
21270,B
21271,B
21272,B
21273,B
21274,B
21275,B
21276,B
21277,B
21278,B
21279,B
21280,B
21281,B
21282,B
21283,B
21284,B
21285,B
21286,B
21287,B
21288,B
21289,B
21290,B
21291,B
21292,B
21293,B
21294,B
21295,B
21296,B
21297,B
21298,B
21299,B
21300,B
21301,B
21302,B
21303,B
21304,B
21305,B
21306,B
21307,B
21308,B
21309,B
21310,B
21311,B
21312,B
21313,B
21314,B
21315,B
21316,B
21317,B
21318,B
21319,B
21320,B
21321,B
21322,B
21323,B
21324,B
21325,B
21326,B
21327,B
21328,B
21329,B
21330,B
21331,B
21332,B
21333,B
21334,B
21335,B
21336,B
21337,B
21338,B
21339,B
21340,B
21341,B
21342,B
21343,B
21344,B
21345,B
21346,B
21347,B
21348,B
21349,B
21350,B
21351,B
21352,B
21353,B
21354,B
21355,B
21356,B
21357,B
21358,B
21359,B
21360,B
21361,B
21362,B
21363,B
21364,B
21365,B
21366,B
21367,B
21368,B
21369,B
21370,B
21371,B
21372,B
21373,B
21374,B
21375,B
21376,B
21377,B
21378,B
21379,B
21380,B
21381,B
21382,B
21383,B
21384,B
21385,B
21386,B
21387,B
21388,B
21389,B
21390,B
21391,B
21392,B
21393,B
21394,B
21395,B
21396,B
21397,B
21398,B
21399,B
21400,B
21401,B
21402,B
21403,B
21404,B
21405,B
21406,B
21407,B
21408,B
21409,B
21410,B
21411,B
21412,B
21413,B
21414,B
21415,B
21416,B
21417,B
21418,B
21419,B
21420,B
21421,B
21422,B
21423,B
21424,B
21425,B
21426,B
21427,B
21428,B
21429,B
21430,B
21431,B
21432,B
21433,B
21434,B
21435,B
21436,B
21437,B
21438,B
21439,B
21440,B
21441,B
21442,B
21443,B
21444,B
21445,B
21446,B
21447,B
21448,B
21449,B
21450,B
21451,B
21452,B
21453,B
21454,B
21455,B
21456,B
21457,B
21458,B
21459,B
21460,B
21461,B
21462,B
21463,B
21464,B
21465,B
21466,B
21467,B
21468,B
21469,B
21470,B
21471,B
21472,B
21473,B
21474,B
21475,B
21476,B
21477,B
21478,B
21479,B
21480,B
21481,B
21482,B
21483,B
21484,B
21485,B
21486,B
21487,B
21488,B
21489,B
21490,B
21491,B
21492,B
21493,B
21494,B
21495,B
21496,B
21497,B
21498,B
21499,B
21500,B
21501,B
21502,B
21503,B
21504,B
21505,B
21506,B
21507,B
21508,B
21509,B
21510,B
21511,B
21512,B
21513,B
21514,B
21515,B
21516,B
21517,B
21518,B
21519,B
21520,B
21521,B
21522,B
21523,B
21524,B
21525,B
21526,B
21527,B
21528,B
21529,B
21530,B
21531,B
21532,B
21533,B
21534,B
21535,B
21536,B
21537,B
21538,B
21539,B
21540,B
21541,B
21542,B
21543,B
21544,B
21545,B
21546,B
21547,B
21548,B
21549,B
21550,B
21551,B
21552,B
21553,B
21554,B
21555,B
21556,B
21557,B
21558,B
21559,B
21560,B
21561,B
21562,B
21563,B
21564,B
21565,B
21566,B
21567,B
21568,B
21569,B
21570,B
21571,B
21572,B
21573,B
21574,B
21575,B
21576,B
21577,B
21578,B
21579,B
21580,B
21581,B
21582,B
21583,B
21584,B
21585,B
21586,B
21587,B
21588,B
21589,B
21590,B
21591,B
21592,B
21593,B
21594,B
21595,B
21596,B
21597,B
21598,B
21599,B
21600,B
21601,B
21602,B
21603,B
21604,B
21605,B
21606,B
21607,B
21608,B
21609,B
21610,B
21611,B
21612,B
21613,B
21614,B
21615,B
21616,B
21617,B
21618,B
21619,B
21620,B
21621,B
21622,B
21623,B
21624,B
21625,B
21626,B
21627,B
21628,B
21629,B
21630,B
21631,B
21632,B
21633,B
21634,B
21635,B
21636,B
21637,B
21638,B
21639,B
21640,B
21641,B
21642,B
21643,B
21644,B
21645,B
21646,B
21647,B
21648,B
21649,B
21650,B
21651,B
21652,B
21653,B
21654,B
21655,B
21656,B
21657,B
21658,B
21659,B
21660,B
21661,B
21662,B
21663,B
21664,B
21665,B
21666,B
21667,B
21668,B
21669,B
21670,B
21671,B
21672,B
21673,B
21674,B
21675,B
21676,B
21677,B
21678,B
21679,B
21680,B
21681,B
21682,B
21683,B
21684,B
21685,B
21686,B
21687,B
21688,B
21689,B
21690,B
21691,B
21692,B
21693,B
21694,B
21695,B
21696,B
21697,B
21698,B
21699,B
21700,B
21701,B
21702,B
21703,B
21704,B
21705,B
21706,B
21707,B
21708,B
21709,B
21710,B
21711,B
21712,B
21713,B
21714,B
21715,B
21716,B
21717,B
21718,B
21719,B
21720,B
21721,B
21722,B
21723,B
21724,B
21725,B
21726,B
21727,B
21728,B
21729,B
21730,B
21731,B
21732,B
21733,B
21734,B
21735,B
21736,B
21737,B
21738,B
21739,B
21740,B
21741,B
21742,B
21743,B
21744,B
21745,B
21746,B
21747,B
21748,B
21749,B
21750,B
21751,B
21752,B
21753,B
21754,B
21755,B
21756,B
21757,B
21758,B
21759,B
21760,B
21761,B
21762,B
21763,B
21764,B
21765,B
21766,B
21767,B
21768,B
21769,B
21770,B
21771,B
21772,B
21773,B
21774,B
21775,B
21776,B
21777,B
21778,B
21779,B
21780,B
21781,B
21782,B
21783,B
21784,B
21785,B
21786,B
21787,B
21788,B
21789,B
21790,B
21791,B
21792,B
21793,B
21794,B
21795,B
21796,B
21797,B
21798,B
21799,B
21800,B
21801,B
21802,B
21803,B
21804,B
21805,B
21806,B
21807,B
21808,B
21809,B
21810,B
21811,B
21812,B
21813,B
21814,B
21815,B
21816,B
21817,B
21818,B
21819,B
21820,B
21821,B
21822,B
21823,B
21824,B
21825,B
21826,B
21827,B
21828,B
21829,B
21830,B
21831,B
21832,B
21833,B
21834,B
21835,B
21836,B
21837,B
21838,B
21839,B
21840,B
21841,B
21842,B
21843,B
21844,B
21845,B
21846,B
21847,B
21848,B
21849,B
21850,B
21851,B
21852,B
21853,B
21854,B
21855,B
21856,B
21857,B
21858,B
21859,B
21860,B
21861,B
21862,B
21863,B
21864,B
21865,B
21866,B
21867,B
21868,B
21869,B
21870,B
21871,B
21872,B
21873,B
21874,B
21875,B
21876,B
21877,B
21878,B
21879,B
21880,B
21881,B
21882,B
21883,B
21884,B
21885,B
21886,B
21887,B
21888,B
21889,B
21890,B
21891,B
21892,B
21893,B
21894,B
21895,B
21896,B
21897,B
21898,B
21899,B
21900,B
21901,B
21902,B
21903,B
21904,B
21905,B
21906,B
21907,B
21908,B
21909,B
21910,B
21911,B
21912,B
21913,B
21914,B
21915,B
21916,B
21917,B
21918,B
21919,B
21920,B
21921,B
21922,B
21923,B
21924,B
21925,B
21926,B
21927,B
21928,B
21929,B
21930,B
21931,B
21932,B
21933,B
21934,B
21935,B
21936,B
21937,B
21938,B
21939,B
21940,B
21941,B
21942,B
21943,B
21944,B
21945,B
21946,B
21947,B
21948,B
21949,B
21950,B
21951,B
21952,B
21953,B
21954,B
21955,B
21956,B
21957,B
21958,B
21959,B
21960,B
21961,B
21962,B
21963,B
21964,B
21965,B
21966,B
21967,B
21968,B
21969,B
21970,B
21971,B
21972,B
21973,B
21974,B
21975,B
21976,B
21977,B
21978,B
21979,B
21980,B
21981,B
21982,B
21983,B
21984,B
21985,B
21986,B
21987,B
21988,B
21989,B
21990,B
21991,B
21992,B
21993,B
21994,B
21995,B
21996,B
21997,B
21998,B
21999,B
22000,B
22001,B
22002,B
22003,B
22004,B
22005,B
22006,B
22007,B
22008,B
22009,B
22010,B
22011,B
22012,B
22013,B
22014,B
22015,B
22016,B
22017,B
22018,B
22019,B
22020,B
22021,B
22022,B
22023,B
22024,B
22025,B
22026,B
22027,B
22028,B
22029,B
22030,B
22031,B
22032,B
22033,B
22034,B
22035,B
22036,B
22037,B
22038,B
22039,B
22040,B
22041,B
22042,B
22043,B
22044,B
22045,B
22046,B
22047,B
22048,B
22049,B
22050,B
22051,B
22052,B
22053,B
22054,B
22055,B
22056,B
22057,B
22058,B
22059,B
22060,B
22061,B
22062,B
22063,B
22064,B
22065,B
22066,B
22067,B
22068,B
22069,B
22070,B
22071,B
22072,B
22073,B
22074,B
22075,B
22076,B
22077,B
22078,B
22079,B
22080,B
22081,B
22082,B
22083,B
22084,B
22085,B
22086,B
22087,B
22088,B
22089,B
22090,B
22091,B
22092,B
22093,B
22094,B
22095,B
22096,B
22097,B
22098,B
22099,B
22100,B
22101,B
22102,B
22103,B
22104,B
22105,B
22106,B
22107,B
22108,B
22109,B
22110,B
22111,B
22112,B
22113,B
22114,B
22115,B
22116,B
22117,B
22118,B
22119,B
22120,B
22121,B
22122,B
22123,B
22124,B
22125,B
22126,B
22127,B
22128,B
22129,B
22130,B
22131,B
22132,B
22133,B
22134,B
22135,B
22136,B
22137,B
22138,B
22139,B
22140,B
22141,B
22142,B
22143,B
22144,B
22145,B
22146,B
22147,B
22148,B
22149,B
22150,B
22151,B
22152,B
22153,B
22154,B
22155,B
22156,B
22157,B
22158,B
22159,B
22160,B
22161,B
22162,B
22163,B
22164,B
22165,B
22166,B
22167,B
22168,B
22169,B
22170,B
22171,B
22172,B
22173,B
22174,B
22175,B
22176,B
22177,B
22178,B
22179,B
22180,B
22181,B
22182,B
22183,B
22184,B
22185,B
22186,B
22187,B
22188,B
22189,B
22190,B
22191,B
22192,B
22193,B
22194,B
22195,B
22196,B
22197,B
22198,B
22199,B
22200,B
22201,B
22202,B
22203,B
22204,B
22205,B
22206,B
22207,B
22208,B
22209,B
22210,B
22211,B
22212,B
22213,B
22214,B
22215,B
22216,B
22217,B
22218,B
22219,B
22220,B
22221,B
22222,B
22223,B
22224,B
22225,B
22226,B
22227,B
22228,B
22229,B
22230,B
22231,B
22232,B
22233,B
22234,B
22235,B
22236,B
22237,B
22238,B
22239,B
22240,B
22241,B
22242,B
22243,B
22244,B
22245,B
22246,B
22247,B
22248,B
22249,B
22250,B
22251,B
22252,B
22253,B
22254,B
22255,B
22256,B
22257,B
22258,B
22259,B
22260,B
22261,B
22262,B
22263,B
22264,B
22265,B
22266,B
22267,B
22268,B
22269,B
22270,B
22271,B
22272,B
22273,B
22274,B
22275,B
22276,B
22277,B
22278,B
22279,B
22280,B
22281,B
22282,B
22283,B
22284,B
22285,B
22286,B
22287,B
22288,B
22289,B
22290,B
22291,B
22292,B
22293,B
22294,B
22295,B
22296,B
22297,B
22298,B
22299,B
22300,B
22301,B
22302,B
22303,B
22304,B
22305,B
22306,B
22307,B
22308,B
22309,B
22310,B
22311,B
22312,B
22313,B
22314,B
22315,B
22316,B
22317,B
22318,B
22319,B
22320,B
22321,B
22322,B
22323,B
22324,B
22325,B
22326,B
22327,B
22328,B
22329,B
22330,B
22331,B
22332,B
22333,B
22334,B
22335,B
22336,B
22337,B
22338,B
22339,B
22340,B
22341,B
22342,B
22343,B
22344,B
22345,B
22346,B
22347,B
22348,B
22349,B
22350,B
22351,B
22352,B
22353,B
22354,B
22355,B
22356,B
22357,B
22358,B
22359,B
22360,B
22361,B
22362,B
22363,B
22364,B
22365,B
22366,B
22367,B
22368,B
22369,B
22370,B
22371,B
22372,B
22373,B
22374,B
22375,B
22376,B
22377,B
22378,B
22379,B
22380,B
22381,B
22382,B
22383,B
22384,B
22385,B
22386,B
22387,B
22388,B
22389,B
22390,B
22391,B
22392,B
22393,B
22394,B
22395,B
22396,B
22397,B
22398,B
22399,B
22400,B
22401,B
22402,B
22403,B
22404,B
22405,B
22406,B
22407,B
22408,B
22409,B
22410,B
22411,B
22412,B
22413,B
22414,B
22415,B
22416,B
22417,B
22418,B
22419,B
22420,B
22421,B
22422,B
22423,B
22424,B
22425,B
22426,B
22427,B
22428,B
22429,B
22430,B
22431,B
22432,B
22433,B
22434,B
22435,B
22436,B
22437,B
22438,B
22439,B
22440,B
22441,B
22442,B
22443,B
22444,B
22445,B
22446,B
22447,B
22448,B
22449,B
22450,B
22451,B
22452,B
22453,B
22454,B
22455,B
22456,B
22457,B
22458,B
22459,B
22460,B
22461,B
22462,B
22463,B
22464,B
22465,B
22466,B
22467,B
22468,B
22469,B
22470,B
22471,B
22472,B
22473,B
22474,B
22475,B
22476,B
22477,B
22478,B
22479,B
22480,B
22481,B
22482,B
22483,B
22484,B
22485,B
22486,B
22487,B
22488,B
22489,B
22490,B
22491,B
22492,B
22493,B
22494,B
